playid,down,time,home,team,players,touchdown,yards_togo,total_yds,turnovers,rushing_yds,passing_yds,kicking_xpa,kicking_xpmade,kicking_fga,kicking_fgm
1382,4,Q2 08:04,False,MIN,"[T.Davis, B.Colquitt]",False,2,0,0,0,0,0,0,0,0
1401,1,Q2 07:57,True,GB,"[A.Jones, E.Kendricks]",False,10,6,0,6,0,0,0,0,0
1422,2,Q2 07:16,True,GB,"[A.Rodgers, M.Lewis, D.Hunter]",False,4,0,0,0,0,0,0,0,0
1444,3,Q2 07:08,True,GB,"[A.Harris, A.Rodgers, D.Adams]",False,4,6,0,0,6,0,0,0,0
1468,1,Q2 06:30,True,GB,[D.Adams],False,10,0,0,0,0,0,0,0,0
1491,1,Q2 06:07,True,GB,"[H.Smith, A.Rodgers, D.Adams]",False,15,0,0,0,0,0,0,0,0
1513,2,Q2 05:59,True,GB,"[H.Smith, M.Valdes-Scantling, A.Rodgers]",False,15,-3,0,0,-3,0,0,0,0
1537,3,Q2 05:12,True,GB,"[A.Rodgers, E.Griffen, J.Graham]",False,18,0,0,0,0,0,0,0,0
1559,4,Q2 05:06,True,GB,"[C.Beebe, D.Vitale, J.Scott]",False,18,0,0,0,0,0,0,0,0
1584,1,Q2 04:56,False,MIN,"[B.Goodson, K.Cousins, K.Rudolph]",False,10,4,0,0,4,0,0,0,0
1613,2,Q2 04:15,False,MIN,[K.Cousins],False,6,0,0,0,0,0,0,0,0
1635,3,Q2 04:11,False,MIN,"[S.Diggs, K.Cousins, G.Bradbury, D.Savage, P.Smith]",False,6,0,1,0,0,0,0,0,0
1661,1,Q2 04:04,True,GB,"[A.Barr, A.Rodgers, G.Allison]",False,10,5,0,0,5,0,0,0,0
1690,2,Q2 03:24,True,GB,"[A.Harris, A.Jones]",False,5,8,0,8,0,0,0,0,0
1711,1,Q2 02:47,True,GB,"[A.Barr, A.Jones, L.Joseph]",False,10,4,0,4,0,0,0,0,0
1732,2,Q2 02:08,True,GB,"[A.Jones, E.Kendricks]",False,6,5,0,5,0,0,0,0,0
1753,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1770,3,Q2 02:00,True,GB,"[H.Smith, J.Kearse, A.Rodgers, G.Allison]",False,1,0,0,0,0,0,0,0,0
1794,4,Q2 01:37,True,GB,"[J.Williams, L.Joseph]",False,1,-2,0,-2,0,0,0,0,0
1815,1,Q2 01:33,False,MIN,"[K.Clark, D.Cook, B.Martinez]",False,10,4,0,4,0,0,0,0,0
1852,1,Q2 01:28,False,MIN,"[C.Beebe, K.Cousins, D.Savage, Z.Smith]",False,10,61,0,0,61,0,0,0,0
1887,1,Q2 01:12,False,MIN,[D.Cook],True,3,0,0,0,0,0,0,0,0
1923,1,Q2 01:08,False,MIN,"[D.Cook, A.Amos]",False,13,0,0,0,0,0,0,0,0
2002,2,Q2 01:03,False,MIN,"[S.Diggs, K.Cousins, J.Alexander]",False,13,0,0,0,0,0,0,0,0
2024,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2041,3,Q2 00:59,False,MIN,"[K.Cousins, K.Rudolph]",False,13,0,0,0,0,0,0,0,0
2063,4,Q2 00:55,False,MIN,[D.Bailey],False,13,0,0,0,0,0,0,1,1
2082,0,Q2 00:51,True,MIN,[D.Bailey],False,0,0,0,0,0,0,0,0,0
2097,1,Q2 00:51,True,GB,[A.Rodgers],False,10,0,0,0,0,0,0,0,0
2119,2,Q2 00:45,True,GB,"[H.Mata'afa, A.Rodgers, J.Williams]",False,10,-6,0,0,-6,0,0,0,0
2143,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2160,3,Q2 00:36,True,GB,[A.Rodgers],False,16,0,0,0,0,0,0,0,0
2182,4,Q2 00:30,True,GB,[J.Scott],False,16,0,0,0,0,0,0,0,0
2200,1,Q2 00:23,False,MIN,[S.Diggs],False,10,0,0,0,0,0,0,0,0
2235,1,Q2 00:15,False,MIN,"[K.Clark, A.Abdullah, Z.Smith]",False,20,2,0,2,0,0,0,0,0
2256,0,,False,,[],False,0,0,0,0,0,0,0,0,0
2273,0,Q3 15:00,False,GB,[M.Crosby],False,0,0,0,0,0,0,0,0,0
2288,1,Q3 15:00,False,MIN,"[D.Cook, D.Lowry]",False,10,-2,0,-2,0,0,0,0,0
2312,2,Q3 14:31,False,MIN,"[K.Cousins, K.Fackrell]",False,12,0,0,0,0,0,0,0,0
2334,3,Q3 14:24,False,MIN,"[K.Cousins, D.Cook, P.Smith]",False,12,11,0,0,11,0,0,0,0
2363,4,Q3 13:56,False,MIN,"[T.Davis, B.Colquitt]",False,1,0,0,0,0,0,0,0,0
2382,1,Q3 13:49,True,GB,"[A.Jones, D.Hunter]",False,10,9,0,9,0,0,0,0,0
2403,2,Q3 13:06,True,GB,"[A.Jones, E.Wilson]",False,1,-1,0,-1,0,0,0,0,0
2429,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2446,3,Q3 12:22,True,GB,"[A.Harris, A.Rodgers, D.Adams]",False,2,12,0,0,12,0,0,0,0
2470,1,Q3 11:55,True,GB,[],False,10,0,0,0,0,0,0,0,0
2493,1,Q3 11:35,True,GB,"[J.Williams, E.Kendricks]",False,15,3,0,3,0,0,0,0,0
2514,2,Q3 10:56,True,GB,"[T.Waynes, A.Rodgers, J.Williams]",False,12,4,0,0,4,0,0,0,0
2543,3,Q3 10:17,True,GB,"[H.Mata'afa, A.Rodgers, C.Linsley]",False,8,0,1,0,0,0,0,0,0
2569,1,Q3 10:07,False,MIN,[A.Thielen],False,10,0,0,0,0,0,0,0,0
2602,1,Q3 09:59,False,MIN,[K.Cousins],False,20,0,0,0,0,0,0,0,0
2624,2,Q3 09:52,False,MIN,"[D.Cook, B.Martinez]",False,20,7,0,7,0,0,0,0,0
2645,3,Q3 09:19,False,MIN,"[S.Diggs, K.Cousins]",True,13,45,0,0,45,0,0,0,0
2681,0,Q3 09:12,False,MIN,"[T.Brown, D.Bailey]",False,0,0,0,0,0,1,0,0,0
2707,0,Q3 09:12,True,MIN,[D.Bailey],False,0,0,0,0,0,0,0,0,0
2722,1,Q3 09:12,True,GB,"[A.Jones, E.Wilson]",False,10,11,0,11,0,0,0,0,0
2743,1,Q3 08:45,True,GB,"[A.Jones, D.Hunter]",False,10,9,0,9,0,0,0,0,0
2769,2,Q3 08:00,True,GB,"[T.Waynes, J.Williams]",False,1,2,0,2,0,0,0,0,0
2790,1,Q3 07:17,True,GB,"[J.Williams, E.Griffen, E.Kendricks]",False,10,3,0,3,0,0,0,0,0
2811,2,Q3 06:33,True,GB,"[D.Adams, A.Rodgers, D.Hunter]",False,7,0,0,0,0,0,0,0,0
2833,3,Q3 06:26,True,GB,"[A.Rodgers, D.Hunter]",False,7,0,0,0,0,0,0,0,0
2852,4,Q3 05:41,True,GB,"[C.Beebe, J.Scott]",False,17,0,0,0,0,0,0,0,0
2871,1,Q3 05:34,False,MIN,"[D.Lowry, K.Cousins, I.Smith]",False,10,0,0,0,0,0,0,0,0
2899,2,Q3 05:30,False,MIN,"[K.Cousins, D.Savage, A.Thielen]",False,10,6,0,0,6,0,0,0,0
2923,3,Q3 04:49,False,MIN,"[K.Cousins, A.Thielen, J.Alexander]",False,4,30,0,0,30,0,0,0,0
2947,1,Q3 04:12,False,MIN,"[D.Cook, B.Martinez]",False,10,3,0,3,0,0,0,0,0
3007,2,Q3 03:33,False,MIN,"[D.Cook, P.Smith]",False,7,9,0,9,0,0,0,0,0
3028,1,Q3 02:54,False,MIN,"[K.Cousins, A.Amos, I.Smith]",False,10,-1,0,0,-1,0,0,0,0
3052,2,Q3 02:10,False,MIN,[G.Bradbury],False,11,0,0,0,0,0,0,0,0
3087,2,Q3 01:44,False,MIN,[K.Cousins],False,21,0,0,0,0,0,0,0,0
3109,3,Q3 01:37,False,MIN,"[K.King, K.Cousins, A.Thielen]",False,21,6,0,0,6,0,0,0,0
3133,4,Q3 01:00,False,MIN,[B.Colquitt],False,15,0,0,0,0,0,0,0,0
3163,1,Q3 00:51,True,GB,"[H.Smith, A.Rodgers, A.Jones]",False,10,15,0,0,15,0,0,0,0
3198,1,Q3 00:10,True,GB,"[A.Rodgers, A.Jones]",False,10,0,0,0,0,0,0,0,0
3220,2,Q3 00:04,True,GB,"[E.Griffen, A.Jones]",False,10,4,0,4,0,0,0,0,0
3242,0,,True,,[],False,0,0,0,0,0,0,0,0,0
3259,3,Q4 15:00,True,GB,"[J.Kearse, M.Valdes-Scantling, A.Rodgers]",False,6,0,0,0,0,0,0,0,0
3281,4,Q4 14:52,True,GB,"[C.Beebe, K.Boyd, T.Summers, J.Scott]",False,6,0,0,0,0,0,0,0,0
3335,1,Q4 14:40,False,MIN,"[D.Cook, B.Martinez]",False,10,8,0,8,0,0,0,0,0
3356,2,Q4 14:04,False,MIN,"[D.Cook, B.Goodson]",False,2,5,0,5,0,0,0,0,0
3377,1,Q4 13:30,False,MIN,[G.Bradbury],False,10,0,0,0,0,0,0,0,0
3409,1,Q4 13:13,False,MIN,"[K.Cousins, B.Martinez, K.Rudolph]",False,20,0,0,0,0,0,0,0,0
3438,2,Q4 12:32,False,MIN,"[K.Cousins, D.Cook, D.Savage]",False,20,13,0,0,13,0,0,0,0
3467,3,Q4 12:02,False,MIN,"[S.Diggs, K.Cousins]",False,7,0,0,0,0,0,0,0,0
3489,4,Q4 11:55,False,MIN,"[T.Davis, B.Colquitt]",False,7,0,0,0,0,0,0,0,0
3508,1,Q4 11:48,True,GB,"[J.Williams, A.Rodgers, I.Odenigbo]",False,10,0,0,0,0,0,0,0,0
3530,2,Q4 11:44,True,GB,[J.Graham],False,10,0,0,0,0,0,0,0,0
3565,2,Q4 11:23,True,GB,"[A.Rodgers, L.Joseph]",False,20,0,0,0,0,0,0,0,0
3584,3,Q4 10:36,True,GB,"[X.Rhodes, A.Rodgers, J.Kumerow]",False,28,12,0,0,12,0,0,0,0
3619,4,Q4 10:21,True,GB,"[C.Beebe, A.Amos, J.Scott]",False,16,0,0,0,0,0,0,0,0
3649,1,Q4 10:08,False,MIN,"[D.Cook, D.Savage]",False,10,5,0,5,0,0,0,0,0
3670,2,Q4 09:29,False,MIN,"[B.Martinez, A.Mattison]",False,5,10,0,10,0,0,0,0,0
3691,1,Q4 08:53,False,MIN,"[A.Mattison, T.Lancaster]",False,10,1,0,1,0,0,0,0,0
3722,2,Q4 08:19,False,MIN,"[K.Cousins, B.Martinez]",False,9,6,0,6,0,0,0,0,0
3744,3,Q4 07:31,False,MIN,"[K.Cousins, B.Martinez, K.Rudolph]",False,3,5,0,0,5,0,0,0,0
3771,1,Q4 07:11,False,MIN,"[D.Lowry, K.Fackrell, D.Cook]",False,10,8,0,8,0,0,0,0,0
3792,2,Q4 06:36,False,MIN,"[D.Cook, D.Lowry]",False,2,3,0,3,0,0,0,0,0
3813,1,Q4 05:59,False,MIN,"[A.Mattison, D.Savage]",False,10,14,0,14,0,0,0,0,0
3839,1,Q4 05:17,False,MIN,"[S.Diggs, K.King, K.Cousins]",False,8,0,1,0,0,0,0,0,0
3869,1,Q4 05:10,True,GB,"[T.Waynes, M.Valdes-Scantling, A.Rodgers]",False,10,0,0,0,0,0,0,0,0
3891,2,Q4 05:03,True,GB,"[E.Kendricks, A.Rodgers, A.Jones, E.Wilson]",False,10,0,0,0,0,0,0,0,0
3913,3,Q4 04:57,True,GB,"[J.Kearse, M.Valdes-Scantling, A.Rodgers, E.Griffen]",False,10,8,0,0,8,0,0,0,0
3937,4,Q4 04:14,True,GB,"[C.Beebe, J.Scott]",False,2,0,0,0,0,0,0,0,0
3956,1,Q4 04:06,False,MIN,"[M.Adams, D.Cook, B.Goodson]",False,10,3,0,3,0,0,0,0,0
3977,2,Q4 03:36,False,MIN,"[K.Cousins, K.Fackrell, A.Thielen]",False,7,0,0,0,0,0,0,0,0
3999,3,Q4 03:29,False,MIN,"[K.Cousins, A.Thielen]",False,7,0,0,0,0,0,0,0,0
4021,4,Q4 03:24,False,MIN,"[T.Davis, K.Boyd, B.Colquitt]",False,7,0,0,0,0,0,0,0,0
4057,1,Q4 03:14,True,GB,"[A.Jones, E.Kendricks]",False,10,2,0,2,0,0,0,0,0
4078,2,Q4 02:27,True,GB,"[A.Harris, H.Smith, A.Jones]",False,8,13,0,13,0,0,0,0,0
4099,0,,True,,[],False,0,0,0,0,0,0,0,0,0
4116,1,Q4 02:19,True,GB,"[A.Jones, D.Hunter]",False,10,4,0,4,0,0,0,0,0
4137,0,,True,,[],False,0,0,0,0,0,0,0,0,0
4154,2,Q4 02:00,True,GB,"[A.Harris, A.Rodgers, D.Adams]",False,6,7,0,0,7,0,0,0,0
4178,0,,True,,[],False,0,0,0,0,0,0,0,0,0
4195,1,Q4 01:53,True,GB,"[A.Harris, A.Jones, E.Wilson]",False,10,2,0,2,0,0,0,0,0
4216,0,,True,,[],False,0,0,0,0,0,0,0,0,0
4233,2,Q4 01:47,True,GB,"[J.Williams, E.Kendricks]",False,8,1,0,1,0,0,0,0,0
4254,3,Q4 01:02,True,GB,"[J.Williams, L.Joseph]",False,7,3,0,3,0,0,0,0,0
4275,4,Q4 00:14,True,GB,[],False,4,0,0,0,0,0,0,0,0
4302,4,Q4 00:13,True,GB,[J.Scott],False,9,0,0,0,0,0,0,0,0
4321,1,Q4 00:06,False,MIN,"[S.Diggs, G.Bradbury, K.Cousins, T.Williams, A.Thielen]",False,10,17,1,0,17,0,0,0,0
4380,0,,False,,[],False,0,0,0,0,0,0,0,0,0
36,0,Q1 15:00,False,HOU,[K.Fairbairn],False,0,0,0,0,0,0,0,0,0
51,1,Q1 15:00,False,JAX,"[B.McKinney, L.Fournette, A.Blackson]",False,10,3,0,3,0,0,0,0,0
72,2,Q1 14:23,False,JAX,"[G.Minshew, D.Chark, L.Johnson]",False,7,9,0,0,9,0,0,0,0
101,1,Q1 13:57,False,JAX,"[B.McKinney, L.Fournette]",False,10,1,0,1,0,0,0,0,0
122,2,Q1 13:19,False,JAX,"[Z.Cunningham, G.Minshew]",False,9,0,0,0,0,0,0,0,0
141,3,Q1 12:39,False,JAX,"[G.Minshew, G.Swaim, J.Joseph]",False,17,4,0,0,4,0,0,0,0
165,4,Q1 12:05,False,JAX,"[L.Cooke, D.Carter, P.Gaines, A.Wingard]",False,13,0,0,0,0,0,0,0,0
201,1,Q1 11:52,True,HOU,"[J.Wilson, C.Hyde]",False,10,6,0,6,0,0,0,0,0
222,2,Q1 11:30,True,HOU,"[D.Hopkins, D.Watson]",False,4,0,0,0,0,0,0,0,0
244,3,Q1 11:24,True,HOU,"[D.Watson, D.Hopkins, J.Ramsey]",False,4,3,0,0,3,0,0,0,0
268,4,Q1 10:38,True,HOU,"[T.Daniel, D.Westbrook]",False,1,0,0,0,0,0,0,0,0
287,1,Q1 10:30,False,JAX,"[G.Minshew, D.Reader, J.Watt]",False,10,3,0,3,0,0,0,0,0
308,2,Q1 09:55,False,JAX,"[Z.Cunningham, L.Fournette, B.Dunn]",False,7,2,0,2,0,0,0,0,0
329,3,Q1 09:24,False,JAX,"[G.Minshew, D.Chark]",False,5,0,0,0,0,0,0,0,0
351,4,Q1 09:19,False,JAX,"[L.Cooke, K.Crossen]",False,5,0,0,0,0,0,0,0,0
380,1,Q1 09:09,True,HOU,"[K.Coutee, D.Watson, M.Jack]",False,10,6,0,0,6,0,0,0,0
404,2,Q1 08:38,True,HOU,"[A.Jones, C.Hyde, Q.Williams]",False,4,6,0,6,0,0,0,0,0
436,1,Q1 08:09,True,HOU,"[K.Coutee, J.Wilson, D.Watson]",False,10,1,0,0,1,0,0,0,0
460,2,Q1 07:31,True,HOU,"[C.Hyde, D.Hayden, M.Jack]",False,9,7,0,7,0,0,0,0,0
481,3,Q1 06:48,True,HOU,"[D.Watson, R.Harrison, T.Herndon, W.Fuller]",False,2,6,0,0,6,0,0,0,0
505,1,Q1 06:12,True,HOU,"[D.Hopkins, D.Watson]",False,10,0,0,0,0,0,0,0,0
527,2,Q1 06:05,True,HOU,"[D.Johnson, R.Harrison, Q.Williams]",False,10,8,0,8,0,0,0,0,0
548,3,Q1 05:23,True,HOU,"[D.Watson, D.Hopkins, J.Ramsey]",False,2,3,0,0,3,0,0,0,0
572,1,Q1 04:51,True,HOU,"[D.Watson, R.Harrison, D.Hopkins]",False,10,13,0,0,13,0,0,0,0
596,1,Q1 04:15,True,HOU,"[L.Jacobs, C.Hyde, T.Herndon]",False,10,4,0,4,0,0,0,0,0
617,2,Q1 03:33,True,HOU,"[K.Stills, D.Watson, J.Ramsey]",False,6,7,0,0,7,0,0,0,0
641,1,Q1 02:51,True,HOU,"[D.Watson, T.Bryan, D.Fells]",False,10,0,0,0,0,0,0,0,0
663,2,Q1 02:43,True,HOU,"[D.Johnson, M.Dareus]",False,10,5,0,5,0,0,0,0,0
684,3,Q1 02:02,True,HOU,"[D.Johnson, D.Watson]",False,5,0,0,0,0,0,0,0,0
706,4,Q1 01:58,True,HOU,[K.Fairbairn],False,5,0,0,0,0,0,0,1,1
725,0,Q1 01:54,False,HOU,"[T.Ervin, K.Fairbairn, J.Robinson, D.Cole]",False,0,0,0,0,0,0,0,0,0
758,1,Q1 01:48,False,JAX,"[L.Fournette, D.Reader, J.Watt]",False,10,1,0,1,0,0,0,0,0
779,2,Q1 01:07,False,JAX,"[G.Minshew, D.Westbrook]",False,9,0,0,0,0,0,0,0,0
801,3,Q1 01:03,False,JAX,"[G.Minshew, J.Addae, J.Reid]",False,9,21,0,21,0,0,0,0,0
838,1,Q1 00:36,False,JAX,"[B.Scarlett, G.Minshew, B.Linder, A.Blackson, C.Omenihu]",False,10,0,0,0,0,0,0,0,0
874,0,,False,,[],False,0,0,0,0,0,0,0,0,0
892,2,Q2 15:00,False,JAX,"[G.Minshew, B.Dunn, A.Blackson]",False,19,2,0,2,0,0,0,0,0
913,3,Q2 14:18,False,JAX,"[G.Minshew, G.Swaim, B.Roby]",False,17,9,0,0,9,0,0,0,0
937,4,Q2 13:44,False,JAX,[L.Cooke],False,8,0,0,0,0,0,0,0,0
955,1,Q2 13:35,True,HOU,"[D.Watson, T.Herndon, W.Fuller]",False,10,28,0,0,28,0,0,0,0
984,1,Q2 13:10,True,HOU,"[C.Hyde, M.Dareus]",False,10,3,0,3,0,0,0,0,0
1005,2,Q2 12:35,True,HOU,"[L.Jacobs, D.Watson, M.Jack]",False,7,0,0,0,0,0,0,0,0
1024,3,Q2 11:47,True,HOU,"[D.Watson, W.Fuller]",False,15,0,0,0,0,0,0,0,0
1046,4,Q2 11:42,True,HOU,"[A.Moore, T.Daniel, D.Westbrook]",False,15,0,0,0,0,0,0,0,0
1076,1,Q2 11:34,False,JAX,"[L.Fournette, J.Joseph, D.Reader]",False,10,2,0,2,0,0,0,0,0
1097,2,Q2 10:51,False,JAX,"[G.Minshew, D.Chark, J.Joseph]",False,8,2,0,0,2,0,0,0,0
1121,3,Q2 10:09,False,JAX,"[L.Fournette, G.Minshew]",False,6,0,0,0,0,0,0,0,0
1143,4,Q2 10:04,False,JAX,"[L.Cooke, D.Carter]",False,6,0,0,0,0,0,0,0,0
1173,1,Q2 09:56,True,HOU,"[D.Smoot, C.Hyde, Q.Williams]",False,10,0,0,0,0,0,0,0,0
1194,2,Q2 09:27,True,HOU,"[D.Watson, T.Herndon, W.Fuller]",False,10,0,0,0,0,0,0,0,0
1216,3,Q2 09:19,True,HOU,"[D.Hayden, D.Watson]",False,10,0,0,0,0,0,0,0,0
1235,4,Q2 08:44,True,HOU,"[T.Daniel, D.Westbrook]",False,18,0,0,0,0,0,0,0,0
1254,1,Q2 08:37,False,JAX,"[B.Scarlett, G.Minshew, J.O'Shaughnessy]",False,10,7,0,0,7,0,0,0,0
1278,2,Q2 07:58,False,JAX,"[L.Fournette, T.Gipson]",False,3,10,0,10,0,0,0,0,0
1304,1,Q2 07:37,False,JAX,"[G.Minshew, D.Chark]",False,10,9,0,0,9,0,0,0,0
1328,2,Q2 07:07,False,JAX,"[L.Fournette, Z.Cunningham]",False,1,4,0,4,0,0,0,0,0
1349,1,Q2 06:30,False,JAX,"[G.Minshew, G.Swaim]",False,10,0,0,0,0,0,0,0,0
1371,2,Q2 06:25,False,JAX,[B.Linder],False,10,0,0,0,0,0,0,0,0
1399,2,Q2 06:07,False,JAX,"[G.Minshew, C.Conley, T.Gipson]",False,15,16,0,0,16,0,0,0,0
1434,1,Q2 05:26,False,JAX,"[A.Cann, W.Mercilus, G.Minshew, D.Reader]",False,10,0,0,0,0,0,0,0,0
1463,2,Q2 04:45,False,JAX,"[L.Fournette, T.Gipson]",False,19,14,0,14,0,0,0,0,0
1485,3,Q2 04:01,False,JAX,"[L.Fournette, G.Minshew, T.Gipson, J.Joseph]",False,5,1,0,0,1,0,0,0,0
1509,4,Q2 03:21,False,JAX,[J.Lambo],False,4,0,0,0,0,0,0,1,1
1528,0,Q2 03:17,True,JAX,[J.Lambo],False,0,0,0,0,0,0,0,0,0
1543,1,Q2 03:17,True,HOU,"[C.Hyde, M.Jack]",False,10,14,0,14,0,0,0,0,0
1564,1,Q2 02:47,True,HOU,"[D.Watson, R.Harrison]",False,10,0,0,0,0,0,0,0,0
1590,2,Q2 02:14,True,HOU,"[L.Jacobs, J.Wilson, D.Watson, W.Fuller]",False,10,-1,0,0,-1,0,0,0,0
1621,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1638,3,Q2 02:00,True,HOU,[L.Tunsil],False,11,0,0,0,0,0,0,0,0
1662,3,Q2 02:00,True,HOU,"[D.Watson, J.Akins, D.Hayden, R.Harrison]",False,16,16,0,0,16,0,0,0,0
1686,1,Q2 01:26,True,HOU,"[C.Hyde, T.Herndon]",False,10,5,0,5,0,0,0,0,0
1707,2,Q2 00:51,True,HOU,"[K.Coutee, D.Watson]",False,5,0,0,0,0,0,0,0,0
1729,3,Q2 00:46,True,HOU,"[D.Watson, D.Hopkins, J.Ramsey]",False,5,7,0,0,7,0,0,0,0
1753,1,Q2 00:22,True,HOU,"[D.Watson, M.Jack]",False,10,4,0,4,0,0,0,0,0
1774,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1791,2,Q2 00:16,True,HOU,"[K.Stills, D.Hayden, D.Watson]",False,6,31,0,0,31,0,0,0,0
1820,1,Q2 00:09,True,HOU,"[J.Wilson, J.Akins, D.Watson]",False,4,0,0,0,0,0,0,0,0
1842,2,Q2 00:02,True,HOU,[K.Fairbairn],False,4,0,0,0,0,0,0,1,1
1861,0,,True,,[],False,0,0,0,0,0,0,0,0,0
1876,0,Q3 15:00,True,JAX,[J.Lambo],False,0,0,0,0,0,0,0,0,0
1897,1,Q3 15:00,True,HOU,[T.Howard],False,10,0,0,0,0,0,0,0,0
1920,1,Q3 15:00,True,HOU,"[D.Hopkins, D.Watson, M.Jack]",False,15,14,0,0,14,0,0,0,0
1944,2,Q3 14:32,True,HOU,"[C.Hyde, Q.Williams]",False,1,3,0,3,0,0,0,0,0
1965,1,Q3 14:00,True,HOU,"[J.Allen, D.Watson]",False,10,0,0,0,0,0,0,0,0
1993,2,Q3 13:22,True,HOU,"[J.Wilson, D.Watson, T.Howard]",False,16,0,0,0,0,0,0,0,0
2029,3,Q3 12:39,True,HOU,"[D.Johnson, J.Wilson, J.Allen]",False,26,19,0,19,0,0,0,0,0
2051,4,Q3 11:58,True,HOU,"[T.Daniel, D.Westbrook]",False,7,0,0,0,0,0,0,0,0
2070,1,Q3 11:52,False,JAX,"[Z.Cunningham, L.Fournette, J.Reid]",False,10,1,0,1,0,0,0,0,0
2097,2,Q3 11:10,False,JAX,"[G.Minshew, J.Reid, J.O'Shaughnessy, L.Johnson, J.Watt]",False,9,10,0,0,10,0,0,0,0
2121,1,Q3 10:31,False,JAX,"[L.Fournette, D.Reader]",False,10,2,0,2,0,0,0,0,0
2142,2,Q3 09:50,False,JAX,"[G.Minshew, J.Reid, D.Westbrook]",False,8,3,0,0,3,0,0,0,0
2166,3,Q3 09:05,False,JAX,"[G.Minshew, J.Joseph, D.Westbrook]",False,5,0,0,0,0,0,0,0,0
2188,4,Q3 08:59,False,JAX,[L.Cooke],False,5,0,0,0,0,0,0,0,0
2206,1,Q3 08:48,True,HOU,"[D.Watson, T.Herndon, W.Fuller]",False,10,7,0,0,7,0,0,0,0
2230,2,Q3 08:18,True,HOU,"[L.Jacobs, C.Hyde]",False,3,5,0,5,0,0,0,0,0
2251,1,Q3 07:44,True,HOU,"[D.Watson, T.Bryan, D.Hopkins, J.Ramsey]",False,10,0,0,0,0,0,0,0,0
2287,2,Q3 07:37,True,HOU,"[J.Allen, C.Hyde, M.Dareus]",False,10,3,0,3,0,0,0,0,0
2308,3,Q3 06:55,True,HOU,"[D.Hayden, D.Watson, K.Coutee]",False,7,0,0,0,0,0,0,0,0
2330,4,Q3 06:51,True,HOU,"[T.Ervin, Z.Cunningham, T.Daniel]",False,7,0,0,0,0,0,0,0,0
2355,1,Q3 06:40,False,JAX,"[G.Minshew, C.Conley, B.Roby]",False,10,14,0,0,14,0,0,0,0
2390,1,Q3 06:07,False,JAX,"[G.Minshew, D.Chark]",False,10,7,0,0,7,0,0,0,0
2419,2,Q3 05:42,False,JAX,"[Z.Cunningham, L.Fournette]",False,3,2,0,2,0,0,0,0,0
2440,3,Q3 05:07,False,JAX,[B.Linder],False,1,0,0,0,0,0,0,0,0
2472,3,Q3 04:41,False,JAX,[W.Richardson],False,11,0,0,0,0,0,0,0,0
2495,3,Q3 04:17,False,JAX,"[G.Minshew, J.Addae]",False,16,8,0,8,0,0,0,0,0
2516,4,Q3 03:44,False,JAX,[L.Cooke],False,8,0,0,0,0,0,0,0,0
2535,1,Q3 03:36,True,HOU,"[C.Hyde, R.Harrison]",False,10,8,0,8,0,0,0,0,0
2556,2,Q3 03:03,True,HOU,"[L.McCray, C.Hyde]",False,2,1,0,1,0,0,0,0,0
2577,3,Q3 02:23,True,HOU,"[C.Hyde, C.Campbell]",False,1,5,0,5,0,0,0,0,0
2598,1,Q3 01:51,True,HOU,"[J.Wilson, C.Hyde, M.Jack]",False,10,7,0,7,0,0,0,0,0
2619,2,Q3 01:10,True,HOU,"[D.Johnson, Q.Williams]",False,3,2,0,2,0,0,0,0,0
2640,3,Q3 00:27,True,HOU,"[T.Bryan, C.Hyde, J.Allen]",False,1,2,0,2,0,0,0,0,0
2661,0,,True,,[],False,0,0,0,0,0,0,0,0,0
2678,1,Q4 15:00,True,HOU,"[D.Johnson, J.Wilson]",False,10,-4,0,-4,0,0,0,0,0
2699,2,Q4 14:21,True,HOU,"[K.Stills, D.Watson]",False,14,0,0,0,0,0,0,0,0
2721,3,Q4 14:17,True,HOU,"[J.Akins, T.Bryan, D.Watson, C.Campbell]",False,14,9,0,0,9,0,0,0,0
2745,4,Q4 13:35,True,HOU,"[T.Ervin, A.Moore, T.Daniel]",False,5,0,0,0,0,0,0,0,0
2770,1,Q4 13:26,False,JAX,[J.Taylor],False,10,0,0,0,0,0,0,0,0
2805,1,Q4 13:06,False,JAX,"[W.Richardson, G.Minshew, J.Watt, W.Mercilus]",False,20,0,1,0,0,0,0,0,0
2834,1,Q4 12:59,True,HOU,"[D.Watson, D.Fells]",False,10,0,0,0,0,0,0,0,0
2856,2,Q4 12:53,True,HOU,"[J.Wilson, C.Hyde, R.Harrison]",False,10,8,0,8,0,0,0,0,0
2877,3,Q4 12:13,True,HOU,"[C.Hyde, R.Harrison, C.Campbell]",False,2,1,0,1,0,0,0,0,0
2898,4,Q4 11:41,True,HOU,[D.Watson],True,1,2,0,2,0,0,0,0,0
2924,0,Q4 11:35,True,HOU,[K.Fairbairn],False,0,0,0,0,0,1,1,0,0
2940,0,Q4 11:35,False,HOU,[K.Fairbairn],False,0,0,0,0,0,0,0,0,0
2955,1,Q4 11:35,False,JAX,"[Z.Cunningham, L.Fournette]",False,10,0,0,0,0,0,0,0,0
