name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
S.Bunting,00-0035239,no,TB,DB,1,0,1,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Slayton,00-0035535,no,NYG,WR,,,,,,,,,,,,,,,,,,,,41,60,0,9,0,,,,,,,,,,,,,,,,,,149,63,16,3,1,0,267,,,,,,,
D.Mayo,00-0031596,no,NYG,OLB,13,0,0,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Skipper,00-0035579,no,NYG,,1,0,0,0.5,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Kendricks,00-0027985,no,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,3,0,0,0,50,,,,,,,
D.Perryman,00-0032103,no,LAC,MLB,6,0,0,0.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Teamer,00-0035437,no,LAC,DB,9,0,1,1.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Martin,00-0032969,no,HOU,C,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Anger,00-0029692,no,HOU,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,8,275,16,768,,,,,,,,,,,,,1,-5,0,0,0,0,-5
D.Moore,00-0033589,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,10,8,1,0,0,121,1,2,0,0,0,0,2
J.Brown,00-0030300,no,SEA,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,17,14,2,0,0,205,,,,,,,
C.Barton,00-0035672,no,SEA,LB,0,0,0,0.0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Blair,00-0035139,no,SEA,DB,5,1,0,0.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Line,00-0029931,no,NO,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,3,0,0,0,26,4,7,0,0,0,0,11
J.Holton,00-0032935,no,PIT,WR,,,,,,,,,,,,,,,,,,,,34,34,0,3,0,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,4,1,9,0,0,0,0,9
X.Grimble,00-0031035,no,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,3,,,,,,,
M.Feiler,00-0031142,no,PIT,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Seals-Jones,00-0033611,no,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,40,7,2,0,0,143,,,,,,,
G.Avery,00-0034682,yes,CLE,OLB,0,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Burris,00-0032403,no,CLE,CB,0,0,1,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Lawrence,00-0033501,no,CLE,DT,3,0,1,0.0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Allen,00-0033523,no,WAS,DE,11,0,0,4.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Everett,00-0031844,no,WAS,DB,1,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Moreau,00-0033918,no,WAS,CB,5,0,0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wims,00-0034426,no,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,6,6,1,0,0,70,,,,,,,
D.Bush,00-0032774,no,CHI,DB,0,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Kwiatkoski,00-0032773,no,CHI,ILB,2,1,0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Smith,00-0034278,no,GB,,,,,,,,,,,,,,,,,,,,,45,48,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Shepherd,00-0035181,yes,GB,WR,,,,,,1,0,1,0,0,,,,,,,,,,32,41,0,9,0,,,,,,,,,,,,,-9,-9,0,2,0,1,0,1,0,0,0,1,,,,,,,
J.Cyprien,00-0030538,no,PHI,DB,1,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hooker,00-0035632,no,TEN,DB,2,0,0,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Moore,00-0032398,no,BAL,WR,,,,,,,,,,,,,,,,,,,,22,26,0,3,0,,,,,,,,,,,,,,,,,,16,0,3,0,0,0,21,,,,,,,
D.Elliott,00-0034277,yes,BAL,DB,0,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wormley,00-0033913,no,BAL,NT,3,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Brown,00-0033439,no,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,2,0,0,0,27,,,,,,,
M.Barkley,00-0030533,yes,BUF,QB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,16,9,1,0,0,0,127,,,,,,,,,,,,,,,,,,,,,,,,
C.Ford,00-0035238,yes,BUF,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Spain,00-0032043,yes,BUF,OG,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Peko,00-0032463,no,BUF,NT,3,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hall,00-0033094,no,DET,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,49,5,1,0,0,201,,,,,,,
W.Harris,00-0035655,no,DET,DB,4,0,0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Yelder,00-0034319,no,KC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,2,0,0,0,43,,,,,,,
R.Ragland,00-0033058,no,KC,ILB,2,0,0,1.0,6,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Gaines,00-0031015,no,HOU,CB,1,0,0,0.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Love,00-0027236,no,CAR,DT,1,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Butler,00-0032967,no,CAR,DT,1,3,0,3.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Jamerson,00-0034398,no,CAR,DB,0,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Irvin,00-0029193,no,CAR,LB,3,0,0,3.5,9,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Speed,00-0034987,yes,IND,LB,3,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sheard,00-0027975,no,IND,DE,1,0,0,1.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ingold,00-0035125,no,OAK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,0,0,0,6
K.Doss,00-0035120,no,OAK,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,6,0,0,0,79,,,,,,,
C.Liuget,00-0027956,no,OAK,DT,0,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Ford,00-0033471,yes,MIA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,0,0,0,9,,,,,,,
E.Boehm,00-0032777,yes,MIA,OG,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Taylor,00-0028118,no,LAC,QB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,4,2,0,0,0,0,-1
T.Pope,00-0033164,no,LAC,RB,,,,,,,,,,,,,,,,,,,,45,53,0,5,0,,,,,,,,,,,,,,,,,,13,13,2,1,0,0,14,10,8,0,0,0,0,20
G.Davis,00-0031953,no,LAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,3,0,0,0,38,,,,,,,
A.Patton,00-0033705,no,LAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2,0,0,0,22,,,,,,,
S.Culkin,00-0033696,no,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,0,0,0,12,,,,,,,
D.Feeney,00-0033910,no,LAC,OG,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Broughton,00-0035315,no,LAC,DT,1,0,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Rochell,00-0033588,no,LAC,DE,4,0,0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Tranquill,00-0035262,no,LAC,LB,4,0,0,0.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Davis,00-0033697,no,LAC,CB,6,0,1,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hilliman,00-0035013,no,NYG,N/A,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,3,0,0,0,1,30,23,0,0,0,0,91
S.Chandler,00-0034496,yes,NYG,DB,3,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Haskins,00-0035232,no,WAS,QB,,,,,,,,,,,,,,,,,,,,,,,,,22,12,4,0,0,0,140,,,,,,,,,,,,,,,,,,2,14,0,0,0,0,23
R.Davis,00-0033530,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,0,0,0,11,,,,,,,
T.Hester,00-0033976,no,WAS,DT,3,0,0,1.0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Spence,00-0032952,no,WAS,DE,1,0,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Winslow,00-0034606,no,ARI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,2,106,6,291,,,,,,,,,,,,,,,,,,,
J.Bullard,00-0033093,no,ARI,DE,7,0,0,1.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Peterson,00-0032848,no,ARI,CB,1,0,0,0.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Willson,00-0030089,no,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,6,0,0,0,59,,,,,,,
D.Fluker,00-0030505,no,SEA,OG,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Ansah,00-0030059,no,SEA,DE,2,1,0,1.0,7,0,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Collier,00-0035636,no,SEA,DE,0,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Reynolds,00-0033943,no,LA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,31,5,1,0,0,107,1,-1,0,0,0,0,-1
T.Reeder,00-0035617,no,LA,LB,13,0,0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hill,00-0031785,no,LA,CB,3,0,0,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Watson,00-0034386,no,TB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,1,0,0,0,13,,,,,,,
D.Bucannon,00-0031366,no,TB,OLB,0,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Daniel,00-0026544,no,CHI,QB,,,,,,,,,,,,,,,,,,,,,,,,,60,44,2,3,0,0,426,,,,,,,,,,,,,,,,,,6,6,0,0,0,0,6
J.Holtz,00-0032986,no,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,2,0,0,0,23,,,,,,,
K.Pierre-Louis,00-0031308,yes,CHI,LB,0,0,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Anderson,00-0034587,yes,CHI,DT,0,0,0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Harris,00-0035073,yes,CHI,DE,1,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Johnson,00-0035006,no,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,1,15,1,0,0,161,,,,,,,
B.O'Neill,00-0034158,no,MIN,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Sherels,00-0027547,no,MIN,,,,,,,,,,,,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,24,30,0,6,0,,,,,,,,,,,,,,
I.Odenigbo,00-0033969,no,MIN,DE,0,0,0,2.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Weatherly,00-0032448,no,MIN,DE,1,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Gedeon,00-0033944,no,MIN,OLB,4,0,0,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Brown,00-0033994,no,DEN,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,21,0,2,0,0,0,21,,,,,,,
D.Booker,00-0032972,yes,DEN,RB,,,,,,,,,,,,,,,,,,,,23,25,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Dawson,00-0034744,no,DEN,DB,2,0,0,0.0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lee,00-0031431,no,JAX,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,3,0,0,0,18,1,1,0,0,0,0,1
K.Cole,00-0033681,no,JAX,WR,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8,4,2,0,0,33,,,,,,,
S.Rankins,00-0032759,no,NO,DT,2,0,0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hill,00-0035247,no,DAL,DT,0,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Elliott,00-0030752,yes,PIT,LB,0,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wren,00-0035260,no,CIN,DT,1,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Gaines,00-0035667,no,LA,DT,4,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Morgan,00-0035399,no,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,9,,,,,,,
P.Cooper,00-0033111,no,ARI,WR,,,,,,,,,,,,,,,,,,,,96,106,0,6,0,,,,,,,,,,,,,26,31,0,5,0,45,0,9,0,0,0,78,1,2,0,0,0,0,2
J.Thompson,00-0035705,no,ARI,DB,5,0,0,0.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Kerr,00-0031105,no,ARI,DE,0,0,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Thompson,00-0035532,no,ARI,SAF,2,0,0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Scharping,00-0035245,yes,HOU,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Miller,00-0035285,no,ATL,DB,0,0,0,0.0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Granderson,00-0035402,no,NO,DE,0,0,0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Miller,00-0035298,no,TB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,3,0,0,0,39,1,18,0,0,0,0,18
G.Tate,00-0027891,no,NYG,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,0,2,0,107,64,23,1,0,0,280,,,,,,,
N.Stupar,00-0029629,yes,NYG,,2,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tauaefa,00-0035016,yes,NYG,LB,0,0,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McManis,00-0027743,no,CHI,DB,0,1,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Scandrick,00-0026283,no,PHI,,1,2,0,2.0,6,0,0,0,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Kelce,00-0028129,yes,PHI,C,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Grugier-Hill,00-0032437,no,PHI,OLB,4,0,0,0.0,6,0,0,0,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.James,00-0034310,no,PHI,DB,1,0,0,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hall,00-0033285,no,PHI,DE,1,0,0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Smith,00-0034631,no,NYJ,WR,,,,,,0,1,0,1,-2,,,,,,,,,,24,28,0,3,0,,,,,,,,,,,,,,,,,,11,0,3,0,0,0,15,2,32,19,1,0,0,32
B.Powell,00-0028064,no,NYJ,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,0,0,0,0,23
Q.Williams,00-0035718,no,NYJ,DT,8,0,0,0.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Willis,00-0033912,no,NYJ,DE,0,1,0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hodges,00-0035577,no,PIT,QB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,29,22,1,1,0,0,200,,,,,,,,,,,,,,,,,,5,28,0,0,0,0,28
T.Matakevich,00-0032366,yes,PIT,ILB,0,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Sieler,00-0034285,no,BAL,DE,1,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ferguson,00-0035651,no,BAL,LB,2,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bynes,00-0028278,no,BAL,MLB,8,0,1,0.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Sims,00-0032783,yes,TEN,CB,2,0,0,0.0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dickerson,00-0034657,yes,TEN,,1,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Williams,00-0032945,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7,6,1,0,0,58,,,,,,,
M.Alexander,00-0031393,no,BUF,LB,2,0,0,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McCoy,00-0027688,yes,WAS,QB,,,,,,0,1,2,1,0,,,,,,,,,,,,,,,27,18,1,0,0,0,122,,,,,,,,,,,,,,,,,,2,9,0,0,0,0,14
Jak.Johnson,00-0035726,no,NE,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,5,,,,,,,
M.Nugent,00-0023482,no,NE,K,,,,,,,,,,,7,5,100,15,16,0,15,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gordon,00-0032144,no,LAC,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,11,1,0,0,37,44,39,19,1,0,0,112
J.Brown,00-0032895,no,LAC,OLB,1,0,0,0.0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McLaughlin,00-0035358,no,LAC,K,,,,,,,,,,,8,6,153,18,7,0,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Beck,00-0034959,no,DEN,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,0,0,0,10,,,,,,,
D.Harris,00-0034388,no,DEN,CB,1,0,0,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Purcell,00-0029890,no,DEN,NT,5,0,0,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Johnson,00-0034887,no,DEN,LB,11,1,1,1.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Carson,00-0032540,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,0,0,0,18,18,19,0,0,0,0,48
C.Sullivan,00-0034468,no,GB,DB,0,0,1,0.0,8,,,,,,,,,,,,,,,16,19,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Burks,00-0034754,no,GB,ILB,3,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Saunders,00-0035656,no,KC,DT,3,0,0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Claiborne,00-0029676,no,KC,CB,3,0,0,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Taylor,00-0035172,no,IND,CB,0,0,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Dwelley,00-0034073,no,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,0,0,0,-1,,,,,,,
J.Ward,00-0031298,no,SF,CB,0,0,0,0.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Gilbert,00-0031395,no,CLE,QB,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
G.Robinson,00-0031386,no,CLE,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Adams,00-0032637,no,TB,DB,1,1,0,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Scarlett,00-0035275,no,CAR,RB,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,0,9
J.Ward,00-0033046,no,BAL,DE,2,0,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
